"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K390","2020-03-10 21:00:00","31.000","15.000","3.100","17.400","0.730","1013.000","","12.000","-99.000","-99.000","-99.000","24.200","","17.200",""
"C0T9A0","2020-03-10 21:00:00","498.000","37.000","0.300","12.200","0.990","962.600","","16.000","-99.000","-99.000","-99.000","20.200","","12.200",""
"C0AH40","2020-03-10 21:00:00","426.000","88.000","0.900","13.000","0.890","968.700","","42.500","-99.000","-99.000","-99.000","21.300","","12.100",""
"C0X280","2020-03-10 21:00:00","22.000","27.000","7.500","18.800","0.640","1014.100","","7.000","12.800","30.000","","24.600","","18.300",""
"C0V620","2020-03-10 21:00:00","18.000","1.000","1.800","20.100","0.800","1013.600","","13.000","-99.000","-99.000","-99.000","25.800","","19.800",""
"C0H960","2020-03-10 21:00:00","120.000","209.000","0.800","16.800","0.950","1001.000","","23.000","-99.000","-99.000","-99.000","24.400","","16.800",""
"C0M530","2020-03-10 21:00:00","1385.000","192.000","0.400","15.000","0.990","869.900","","15.500","-99.000","-99.000","-99.000","19.400","","14.200",""
"C0R170","2020-03-10 21:00:00","26.000","0.000","0.100","22.700","1.000","1012.400","","15.000","-99.000","-99.000","-99.000","26.600","","21.500",""
"C0I420","2020-03-10 21:00:00","305.000","191.000","1.700","17.300","0.860","980.800","","19.500","-99.000","-99.000","-99.000","23.200","","17.300",""
"C0A640","2020-03-10 21:00:00","241.000","0.000","0.000","12.400","0.950","994.600","","59.500","-99.000","-99.000","-99.000","21.400","","12.300",""
"C0A930","2020-03-10 21:00:00","216.000","0.000","0.000","13.400","0.870","993.700","","87.000","-99.000","-99.000","-99.000","21.800","","12.600",""
"C0F9M0","2020-03-10 21:00:00","230.000","341.000","1.000","16.000","0.790","989.700","","30.500","-99.000","-99.000","-99.000","23.000","","14.800",""
"C0AC40","2020-03-10 21:00:00","1079.000","67.000","6.300","7.200","0.960","895.600","","66.000","17.100","61.000","","16.900","","5.600",""
"C0AI00","2020-03-10 21:00:00","188.000","53.000","0.600","13.900","0.910","999.200","","53.000","-99.000","-99.000","-99.000","22.100","","13.400",""
"C0T9M0","2020-03-10 21:00:00","92.000","350.000","2.000","16.000","0.960","1010.900","","20.500","-99.000","-99.000","-99.000","22.900","","15.600",""
"C0S960","2020-03-10 21:00:00","32.000","339.000","1.400","19.400","0.830","1015.000","","12.000","-99.000","-99.000","-99.000","29.600","","19.300",""
"C0K430","2020-03-10 21:00:00","30.000","352.000","2.300","17.500","0.700","1014.200","","21.000","8.300","347.000","","23.700","","17.200",""
"C0Z170","2020-03-10 21:00:00","199.000","333.000","0.900","16.800","0.870","998.500","","5.000","-99.000","-99.000","-99.000","22.400","","16.600",""
"C0Z100","2020-03-10 21:00:00","36.000","245.000","1.100","16.100","0.940","1017.300","","9.000","-99.000","-99.000","-99.000","22.700","","16.100",""
"C0U710","2020-03-10 21:00:00","1942.000","0.000","0.200","4.300","0.990","808.200","","21.000","-99.000","-99.000","-99.000","13.900","","4.300",""
"C0SA30","2020-03-10 21:00:00","92.000","17.000","4.000","17.400","0.810","1009.200","","9.000","10.600","34.000","","24.600","","17.000",""
"C0V500","2020-03-10 21:00:00","6.000","8.000","0.900","22.400","0.810","1013.100","","15.000","-99.000","-99.000","-99.000","26.000","","21.400",""
"CM0160","2020-03-10 21:00:00","159.000","1.000","0.400","16.200","0.840","999.600","","22.000","-99.000","-99.000","-99.000","23.600","","16.000",""
"C0V350","2020-03-10 21:00:00","36.000","305.000","1.400","22.300","0.830","1012.100","","11.500","-99.000","-99.000","-99.000","27.600","","21.600",""
"C0W120","2020-03-10 21:00:00","58.000","-99.000","-99.000","19.000","0.790","1010.600","","28.000","-99.000","-99.000","-99.000","23.500","","18.900",""
"C0R470","2020-03-10 21:00:00","103.000","237.000","0.500","22.300","0.860","1003.800","","8.000","-99.000","-99.000","-99.000","27.000","","22.300",""
"C0M770","2020-03-10 21:00:00","164.000","347.000","1.400","17.400","0.880","997.000","","15.000","-99.000","-99.000","-99.000","24.800","","17.300",""
"C0S930","2020-03-10 21:00:00","248.000","144.000","1.800","16.400","0.900","990.800","","5.000","-99.000","-99.000","-99.000","29.000","","16.400",""
"C0F9Y0","2020-03-10 21:00:00","3313.000","241.000","6.500","0.700","0.900","684.400","","24.500","17.900","250.000","","6.400","","0.600",""
"C0E790","2020-03-10 21:00:00","344.000","43.000","1.800","16.200","0.790","976.300","","25.500","7.400","66.000","","23.300","","14.200",""
"C0O810","2020-03-10 21:00:00","161.000","158.000","1.000","19.900","0.990","997.900","","8.500","-99.000","-99.000","-99.000","25.700","","19.800",""
"C0R520","2020-03-10 21:00:00","18.000","343.000","1.500","22.800","0.860","1013.500","","17.500","-99.000","-99.000","-99.000","26.400","","22.100",""
"C0G880","2020-03-10 21:00:00","92.000","318.000","1.100","17.300","0.800","1005.400","","12.000","-99.000","-99.000","-99.000","23.700","","17.300",""
"C0R260","2020-03-10 21:00:00","76.000","66.000","1.800","24.000","0.650","1006.100","","16.000","-99.000","-99.000","-99.000","27.400","","21.700",""
"C0U950","2020-03-10 21:00:00","1012.000","352.000","3.500","6.900","1.000","906.400","","35.000","11.200","323.000","","16.900","","6.900",""
"C0O860","2020-03-10 21:00:00","38.000","342.000","1.400","18.800","0.990","1011.100","","11.500","-99.000","-99.000","-99.000","25.700","","18.800",""
"C0R320","2020-03-10 21:00:00","7.000","63.000","11.100","20.900","0.790","1014.900","","8.500","19.600","73.000","","26.800","","20.700",""
"C0S980","2020-03-10 21:00:00","901.000","344.000","1.800","13.400","1.000","916.800","","18.000","7.400","58.000","","24.700","","13.400",""
"C0X110","2020-03-10 21:00:00","20.000","25.000","3.500","19.600","0.710","1014.000","","7.000","8.800","31.000","","26.000","","19.600",""
"C0V310","2020-03-10 21:00:00","46.000","339.000","2.700","22.200","0.720","1008.900","","14.000","-99.000","-99.000","-99.000","27.200","","22.000",""
"C0G620","2020-03-10 21:00:00","110.000","349.000","1.700","16.600","0.830","1002.800","","25.000","-99.000","-99.000","-99.000","23.800","","15.800",""
"C0AD50","2020-03-10 21:00:00","84.000","101.000","3.000","15.000","0.930","1010.800","","88.000","-99.000","-99.000","-99.000","23.400","","13.800",""
"C0A9A0","2020-03-10 21:00:00","24.000","103.000","2.100","16.000","0.770","1017.800","","56.500","-99.000","-99.000","-99.000","23.200","","15.500",""
"C0O830","2020-03-10 21:00:00","127.000","287.000","1.500","19.200","0.990","1001.300","","6.500","-99.000","-99.000","-99.000","25.200","","19.200",""
"C0S760","2020-03-10 21:00:00","1621.000","125.000","0.800","9.400","1.000","840.800","","3.500","-99.000","-99.000","-99.000","17.500","","9.300",""
"C0X160","2020-03-10 21:00:00","26.000","350.000","3.600","19.400","0.820","1012.500","","4.500","-99.000","-99.000","-99.000","26.200","","19.400",""
"C0C490","2020-03-10 21:00:00","157.000","96.000","1.500","14.900","0.710","1001.500","","92.000","-99.000","-99.000","-99.000","22.700","","14.100",""
"C0F970","2020-03-10 21:00:00","145.000","2.000","2.400","18.000","0.660","998.700","","31.500","-99.000","-99.000","-99.000","24.000","","17.500",""
"C0R440","2020-03-10 21:00:00","1654.000","159.000","2.200","11.500","1.000","836.000","","22.500","-99.000","-99.000","-99.000","14.500","","10.700",""
"C0M690","2020-03-10 21:00:00","33.000","15.000","2.600","17.900","0.780","1011.800","","14.500","-99.000","-99.000","-99.000","24.400","","17.700",""
"C0V690","2020-03-10 21:00:00","30.000","38.000","1.900","22.200","0.820","1012.300","","18.000","-99.000","-99.000","-99.000","26.500","","21.000",""
"C0Z210","2020-03-10 21:00:00","126.000","2.000","1.600","14.900","0.990","1006.800","","8.500","-99.000","-99.000","-99.000","21.100","","14.900",""
"C0U770","2020-03-10 21:00:00","5.000","29.000","1.900","16.800","0.640","1019.000","","3.500","7.900","344.000","","23.300","","16.200",""
"C0Z080","2020-03-10 21:00:00","298.000","348.000","1.300","14.300","0.990","985.300","","8.500","-99.000","-99.000","-99.000","21.100","","14.300",""
"C0G640","2020-03-10 21:00:00","17.000","15.000","2.600","17.500","0.710","1017.200","","24.000","-99.000","-99.000","-99.000","24.500","","16.800",""
"C0U900","2020-03-10 21:00:00","63.000","270.000","0.700","15.100","0.990","1015.100","","20.000","-99.000","-99.000","-99.000","22.100","","15.000",""
"C0Z230","2020-03-10 21:00:00","31.000","4.000","9.100","17.100","0.650","1016.300","","16.000","16.100","26.000","","23.600","","16.900",""
"C0F9O0","2020-03-10 21:00:00","175.000","33.000","0.400","17.000","0.910","995.600","","36.000","-99.000","-99.000","-99.000","24.200","","16.100",""
"C0C540","2020-03-10 21:00:00","46.000","95.000","2.000","15.200","0.760","1014.700","","37.500","-99.000","-99.000","-99.000","22.900","","15.000",""
"C0G770","2020-03-10 21:00:00","15.000","17.000","1.800","18.700","0.640","1014.800","","26.500","-99.000","-99.000","-99.000","24.900","","18.100",""
"C0V670","2020-03-10 21:00:00","20.000","334.000","2.500","21.600","0.770","1013.100","","19.500","-99.000","-99.000","-99.000","26.900","","20.400",""
"C0A870","2020-03-10 21:00:00","685.000","56.000","5.300","10.900","1.000","938.800","","53.000","-99.000","-99.000","-99.000","18.800","","9.200",""
"C0R220","2020-03-10 21:00:00","23.000","275.000","1.400","22.500","1.000","1012.800","","-99.000","-99.000","-99.000","-99.000","26.100","","21.900",""
"C0Z220","2020-03-10 21:00:00","589.000","95.000","0.600","12.400","1.000","952.300","","9.500","-99.000","-99.000","-99.000","19.800","","12.400",""
"C0D560","2020-03-10 21:00:00","147.000","59.000","1.700","15.300","0.650","1002.400","","62.000","7.500","78.000","","23.800","","14.300",""
"C0I380","2020-03-10 21:00:00","258.000","0.000","0.000","17.400","0.910","985.600","","14.000","-99.000","-99.000","-99.000","23.300","","17.400",""
"C0Z020","2020-03-10 21:00:00","211.000","38.000","5.500","15.600","0.990","994.200","","2.000","-99.000","-99.000","-99.000","22.100","","15.600",""
"C0Z190","2020-03-10 21:00:00","62.000","226.000","1.700","16.900","1.000","1011.700","","12.000","-99.000","-99.000","-99.000","24.000","","16.800",""
"C0C710","2020-03-10 21:00:00","143.000","247.000","0.800","13.400","0.870","1004.000","","78.500","-99.000","-99.000","-99.000","22.200","","12.800",""
"C0D360","2020-03-10 21:00:00","523.000","0.000","0.000","12.500","0.990","957.000","","62.500","-99.000","-99.000","-99.000","18.800","","11.700",""
"C0C680","2020-03-10 21:00:00","228.000","130.000","1.500","13.300","0.800","991.800","","67.000","-99.000","-99.000","-99.000","21.500","","12.900",""
"C0X140","2020-03-10 21:00:00","17.000","15.000","1.100","19.400","0.720","1014.000","","17.500","-99.000","-99.000","-99.000","26.700","","19.100",""
"C0V710","2020-03-10 21:00:00","34.000","339.000","2.300","22.700","0.780","1011.000","","10.500","-99.000","-99.000","-99.000","26.400","","21.100",""
"C0G840","2020-03-10 21:00:00","32.000","11.000","1.900","17.300","0.780","1012.100","","22.000","-99.000","-99.000","-99.000","24.000","","16.900",""
"C0S890","2020-03-10 21:00:00","238.000","14.000","2.900","16.400","0.920","994.700","","5.500","-99.000","-99.000","-99.000","22.400","","16.400",""
"C0T820","2020-03-10 21:00:00","550.000","121.000","0.800","14.200","0.850","959.000","","9.500","-99.000","-99.000","-99.000","19.200","","14.200",""
"C0F9I0","2020-03-10 21:00:00","194.000","12.000","2.800","14.800","0.820","993.600","","22.000","-99.000","-99.000","-99.000","23.400","","14.800",""
"C0C650","2020-03-10 21:00:00","208.000","81.000","1.500","13.200","0.770","995.400","","51.000","-99.000","-99.000","-99.000","22.200","","12.500",""
"C0R600","2020-03-10 21:00:00","766.000","140.000","0.400","19.000","0.990","929.300","","18.000","-99.000","-99.000","-99.000","24.200","","19.000",""
"C0Z320","2020-03-10 21:00:00","646.000","29.000","0.400","12.700","1.000","945.500","","6.500","-99.000","-99.000","-99.000","19.000","","12.700",""
"C0V210","2020-03-10 21:00:00","734.000","229.000","2.100","20.000","0.880","933.800","","10.000","-99.000","-99.000","-99.000","22.800","","18.200",""
"C0K240","2020-03-10 21:00:00","1132.000","310.000","1.500","15.400","0.990","893.100","","15.500","-99.000","-99.000","-99.000","19.700","","14.500",""
"C0M520","2020-03-10 21:00:00","15.000","26.000","3.700","17.800","0.700","1014.300","","14.000","-99.000","-99.000","-99.000","25.000","","17.500",""
"C0A530","2020-03-10 21:00:00","300.000","0.000","0.000","12.100","0.990","985.500","","45.500","-99.000","-99.000","-99.000","20.600","","12.100",""
"C0E820","2020-03-10 21:00:00","220.000","56.000","2.600","13.800","0.840","992.700","","62.000","-99.000","-99.000","-99.000","23.800","","13.600",""
"C0K450","2020-03-10 21:00:00","35.000","6.000","2.900","17.300","0.710","1011.800","","11.000","-99.000","-99.000","-99.000","23.900","","17.300",""
"C0G760","2020-03-10 21:00:00","53.000","88.000","1.000","17.100","0.990","1013.000","","24.000","-99.000","-99.000","-99.000","23.900","","17.000",""
"CM0120","2020-03-10 21:00:00","4.000","40.000","6.600","19.000","0.680","1016.400","","17.000","12.200","52.000","","24.500","","18.300",""
"C0Z290","2020-03-10 21:00:00","946.000","43.000","0.400","11.200","1.000","913.000","","16.000","-99.000","-99.000","-99.000","20.300","","11.200",""
"C0V680","2020-03-10 21:00:00","40.000","339.000","2.900","21.300","0.800","1010.600","","17.500","-99.000","-99.000","-99.000","26.600","","20.600",""
"C0F9U0","2020-03-10 21:00:00","74.000","42.000","3.000","18.800","0.620","1007.500","","25.000","-99.000","-99.000","-99.000","24.900","","17.500",""
"C0AI10","2020-03-10 21:00:00","76.000","145.000","0.700","14.200","0.900","1011.100","","69.000","-99.000","-99.000","-99.000","22.900","","13.800",""
"C0V530","2020-03-10 21:00:00","34.000","9.000","2.300","19.600","0.910","1011.500","","8.500","-99.000","-99.000","-99.000","26.400","","19.600",""
"C0R550","2020-03-10 21:00:00","38.000","324.000","1.500","23.000","0.870","1011.500","","19.000","-99.000","-99.000","-99.000","26.900","","21.300",""
"C0F9L0","2020-03-10 21:00:00","253.000","20.000","2.200","15.900","0.770","987.000","","24.500","-99.000","-99.000","-99.000","23.900","","14.800",""
"C0A950","2020-03-10 21:00:00","60.000","349.000","6.900","16.200","0.710","1013.500","","7.000","-99.000","-99.000","-99.000","22.100","","15.000",""
"C0R160","2020-03-10 21:00:00","45.000","13.000","1.400","21.900","0.990","1009.300","","12.500","-99.000","-99.000","-99.000","25.800","","21.200",""
"C0F9S0","2020-03-10 21:00:00","43.000","357.000","3.900","18.400","0.630","1011.600","","22.500","-99.000","-99.000","-99.000","24.700","","17.300",""
"C0M820","2020-03-10 21:00:00","980.000","0.000","0.000","17.700","0.910","907.200","","11.000","-99.000","-99.000","-99.000","21.500","","16.400",""
"C0G870","2020-03-10 21:00:00","12.000","27.000","3.700","18.100","0.660","1016.400","","18.500","-99.000","-99.000","-99.000","24.300","","17.300",""
"C0R530","2020-03-10 21:00:00","16.000","282.000","3.300","24.100","0.720","1013.100","","9.500","-99.000","-99.000","-99.000","25.800","","21.400",""
"C0O840","2020-03-10 21:00:00","134.000","344.000","1.000","17.400","0.900","998.700","","11.500","-99.000","-99.000","-99.000","24.200","","17.400",""
"C0A890","2020-03-10 21:00:00","40.000","0.000","0.000","13.700","0.960","1015.000","","26.500","-99.000","-99.000","-99.000","23.700","","13.700",""
"C0A660","2020-03-10 21:00:00","97.000","354.000","0.500","14.600","0.750","1008.600","","51.000","7.100","29.000","","21.900","","13.800",""
"C0T9H0","2020-03-10 21:00:00","725.000","61.000","4.000","11.300","0.990","937.300","","30.000","-99.000","-99.000","-99.000","19.300","","11.300",""
"C0R270","2020-03-10 21:00:00","51.000","211.000","1.400","23.100","0.860","1008.100","","12.500","-99.000","-99.000","-99.000","26.800","","22.000",""
"C0O980","2020-03-10 21:00:00","18.000","352.000","2.300","18.500","0.820","1015.200","","13.000","-99.000","-99.000","-99.000","26.500","","18.500",""
"C0T9I0","2020-03-10 21:00:00","152.000","285.000","0.700","15.700","0.860","1003.500","","15.500","-99.000","-99.000","-99.000","21.800","","15.200",""
"C0V760","2020-03-10 21:00:00","30.000","17.000","2.400","21.400","0.780","1012.500","","15.000","-99.000","-99.000","-99.000","27.300","","20.600",""
"C0AG90","2020-03-10 21:00:00","25.000","107.000","1.400","15.800","1.000","1018.200","","93.500","-99.000","-99.000","-99.000","23.500","","15.400",""
"C0R570","2020-03-10 21:00:00","37.000","87.000","1.000","23.100","0.820","1009.700","","15.500","-99.000","-99.000","-99.000","26.300","","21.800",""
"C0O900","2020-03-10 21:00:00","9.000","357.000","3.400","18.300","0.990","1015.200","","13.500","-99.000","-99.000","-99.000","26.000","","18.300",""
"C0V250","2020-03-10 21:00:00","298.000","165.000","1.500","20.800","0.910","980.500","","8.000","-99.000","-99.000","-99.000","26.400","","20.700",""
"C0U980","2020-03-10 21:00:00","573.000","284.000","1.000","10.200","0.980","955.500","","27.500","-99.000","-99.000","-99.000","19.400","","10.100",""
